investor_id,investor_name_canonical,investor_type,hq_country,founded_year,aum_usd_m,is_active,source_system,last_updated_ts_raw
INV0007863,Legacy Summit Investment Partners,HEDGE_FUND,AU,2009,2245,Y,REF_FEED_A,2024-11-11 06:44:53
INV0018140,Atlas Jubilee Holdings,HEDGE_FUND,AE,1963,3326,Y,MANUAL,2022-05-12 07:17:29
INV0017308,Guardian Beacon Associates,VC,BE,2013,2218,Y,MANUAL,2023-07-03 19:07:36
INV0020240,Crown Westwood Partners,ANGEL,IN,1956,3025,N,REF_FEED_A,2023-10-03 20:20:06
INV0000563,Beacon Ventures,CORP_VENTURE,FI,1958,425,Y,REF_FEED_A,2023-03-13 03:41:25
INV0010209,Evergreen Ignite Partners,VC,NO,1950,19879,Y,MANUAL,2022-08-12 00:53:39
INV0001032,Olympic Kings Capital,PE,SG,1990,4705,Y,MANUAL,2022-12-23 16:36:40
INV0012929,Mountainview Nova Fund,PE,JP,2009,18089,Y,REF_FEED_A,2024-01-26 22:12:35
INV0005766,Imperial Zenith Asset Management,PE,BE,2001,2607,Y,REF_FEED_A,2023-07-20 10:34:50
INV0021955,Sirius Granite Growth Partners,VC,BE,1980,1355,Y,MANUAL,2022-03-12 13:33:42
INV0017974,Noble Guardian Ventures,PE,NO,1969,5323,Y,REF_FEED_B,2024-05-03 15:56:57
INV0024472,Mountainview Polaris Group,VC,CH,1952,7688,Y,REF_FEED_B,2022-02-14 17:15:05
INV0023644,Liberty Riverside Private Equity,ANGEL,NO,2002,3669,N,MANUAL,2023-11-08 13:32:37
INV0007059,Genesis Whitehorse Capital,VC,IN,1963,22735,Y,REF_FEED_A,2022-01-04 13:52:00
INV0010600,Mountainview Granite Growth Partners,VC,SG,1982,11640,N,REF_FEED_A,2023-08-20 22:38:51
INV0004378,Kinetic National Associates,ANGEL,BE,1988,3123,N,REF_FEED_B,07-Nov-2023 20:36:09
INV0014978,Gamma Capital Private Equity,VC,LU,2007,1034,Y,MANUAL,2023-04-25 20:12:07
INV0020436,Sirius Sapphire Capital Partners,PE,DK,2005,62,Y,REF_FEED_A,1655127359000
INV0024037,Northbridge Insight Investment Partners,PE,US,1986,$424,Y,MANUAL,2024-01-12 21:14:48
INV0006977,Keystone Genesis Capital Partners,PE,CH,1965,2356,Y,REF_FEED_A,2022-02-14 10:49:48
INV0021596,Titan Olympic Asset Management,PE,US,1965,1155,Y,REF_FEED_B,28-Aug-2023 23:23:49
INV0015419,Genesis Greenfield Group,SOVEREIGN_FUND,NL,2019,1901,Y,REF_FEED_B,2024-11-14 15:43:35
INV0013715,Crown Cedarpoint Capital Partners,ANGEL,SG,1962,3943,Y,REF_FEED_A,2024-12-21 09:37:40
INV0011103,Equity Jupiter Holdings,PE,DK,2002,2563,Y,REF_FEED_A,2022-09-12 07:18:09
INV0023358,Bluerock Noble Group,VC,AE,2005,3112,N,REF_FEED_A,2022-02-25 21:24:18
INV0017593,Beta Sirius Private Equity,VC,CA,1984,343,Y,REF_FEED_A,2024-09-21 20:16:24
INV0015867,Riverside Bayshore Ventures,VC,BE,2005,10542,Y,REF_FEED_B,25-Dec-2022 18:14:10
INV0005713,Mountainview Coastal Equity,ANGEL,JP,1953,4432,Y,REF_FEED_B,2024-01-11 18:50:02
INV0011359,Sirius Kinetic Associates,VC,AU,1977,10657,Y,REF_FEED_A,1654753400000
INV0007641,Crown Atlas Private Equity,HEDGE_FUND,LU,1969,1028,Y,REF_FEED_B,2022-10-03 14:19:46
INV0001250,Aurora Redwood Private Equity,PE,SE,2017,3901,Y,REF_FEED_B,12-May-2024 08:06:28
INV0014051,Beta Eastgate Investment Partners,CORP_VENTURE,CH,1986,1938,Y,REF_FEED_A,2022-04-01 20:57:25
INV0020971,Valleypoint Investment Partners,PE,NL,1954,6584,Y,REF_FEED_B,2024-10-05 01:52:08
INV0011323,Capital Noble Capital,VC,CH,1962,809,Y,REF_FEED_B,18-Apr-2022 17:06:47
INV0014953,Redwood Midland Asset Management,ANGEL,DK,1981,618,Y,REF_FEED_B,28-May-2023 04:36:20
INV0023370,Atlas Aurora Group,VC,DK,1960,952,Y,MANUAL,2022-10-25 01:14:04
INV0002219,Vector Private Equity,PE,JP,1997,$1745,Y,REF_FEED_B,2024-09-29 02:37:17
INV0016488,Unity Cascade Partners,CORP_VENTURE,GB,2017,7889,Y,REF_FEED_A,2022-05-11 03:50:55
INV0023818,Redwood Westwood Private Equity,VC,JP,2013,6400,Y,REF_FEED_A,1722315385000
INV0013346,Sirius Endeavor Fund,ANGEL,AU,1958,5343,Y,REF_FEED_B,2022-01-20 23:47:35
INV0015910,Westwood Pinnacle Partners,PE,NL,2000,2193,Y,REF_FEED_B,22-Apr-2023 20:08:49
INV0018880,Nova Bluerock Growth Partners,PE,CN,1980,12859,Y,REF_FEED_A,2022-08-20 02:53:33
INV0017600,Northbridge Meridian Associates,VC,GB,2005,1855,Y,REF_FEED_B,08-Feb-2023 19:00:26
INV0012979,Sirius Vector Group,CORP_VENTURE,FR,1950,5017,Y,REF_FEED_B,2023-06-19 04:08:30
INV0021598,Southpoint Bluerock Investments,PE,SE,1972,2656,Y,REF_FEED_A,2022-02-19 02:06:32
INV0022450,Bluerock Blackridge Capital Partners,VC,BE,2009,2083,Y,REF_FEED_A,2022-09-01 07:20:49
INV0020465,Pinehill Mountainview Investment Partners,CORP_VENTURE,JP,1950,5464,Y,REF_FEED_A,2024-01-20 16:55:36
INV0021075,Meridian Stellar Group,PE,SE,1967,2120,N,MANUAL,30/03/2023 10:08:57
INV0021008,Vector Meridian Group,,NL,1956,2221,Y,REF_FEED_B,2024-07-09 16:37:32
INV0023845,Keystone Legacy Group,VC,LU,1952,4368,Y,REF_FEED_A,2023-01-20 00:06:41
INV0006066,Whitehorse Sirius Capital,VC,CA,2019,1598,Y,REF_FEED_B,18-Aug-2022 16:38:47
INV0011059,Coastal Nova Investment Partners,VC,SE,1999,872,Y,REF_FEED_B,2023-04-27 17:16:48
INV0020172,Olympic Harbor Growth Partners,ANGEL,NO,1978,4783,Y,MANUAL,2022-05-21 15:18:22
INV0016021,Spectrum National Advisors,ANGEL,IN,1970,$1907,Y,REF_FEED_A,2022-05-12 21:13:12
INV0017866,Highland Ironwood Capital Partners,HEDGE_FUND,CA,1967,20929,N,REF_FEED_B,23-Apr-2024 20:21:42
INV0019595,Coastal Nexus Holdings,ANGEL,LU,1972,794,Y,REF_FEED_B,2023-03-16 00:55:12
INV0013499,Sirius Vector Partners,CORP_VENTURE,JP,2015,7971,Y,REF_FEED_A,2022-03-29 18:32:09
INV0013752,Guardian Beta Capital,VC,AE,1981,4201,N,REF_FEED_A,2022-05-10 21:41:32
INV0014857,Silverstone Insight Advisors,PE,GB,1954,"2,879",N,REF_FEED_B,2023-12-05 02:29:53
INV0006335,Prime Sapphire Group,CORP_VENTURE,DE,2014,1769,Y,REF_FEED_A,2023-10-17 13:55:03
INV0004550,Matrix Beta Growth Partners,VC,DK,2002,$417,Y,MANUAL,2023-08-13 14:40:29
INV0022429,Summit Fusion Investments,VC,AE,1987,3070,Y,REF_FEED_A,2022-09-13 11:20:22
INV0007045,Ascend Northstar Advisors,SOVEREIGN_FUND,JP,1998,"5,740",Y,REF_FEED_A,2023-11-02 00:02:52
INV0009329,Keystone Oakwood Ventures,ANGEL,US,1994,6973,Y,REF_FEED_A,2024-08-20 02:01:35
INV0016819,Vector Diamond Management,,FI,2015,2574,Y,REF_FEED_B,30-Sep-2022 03:19:35
INV0012934,Empire Oakwood Private Equity,PE,DE,1964,3707,Y,REF_FEED_A,2023-04-02 16:23:28
INV0022148,Noble Legacy Asset Management,PE,IN,2001,843,Y,MANUAL,2024-10-04 01:06:30
INV0002355,Goldpoint Private Equity,PE,FI,2017,$987,Y,REF_FEED_A,2024-04-27 04:49:21
INV0015634,Lighthouse Harbor Management,VC,DE,2003,9881,Y,MANUAL,2024-06-12 22:30:37
INV0012010,Fortune Evergreen Fund,PE,CH,1980,3557,Y,REF_FEED_B,07-Dec-2023 00:38:18
INV0022208,Royal Nexus Management,HEDGE_FUND,FR,2001,1018,Y,REF_FEED_B,02-Aug-2024 16:10:36
INV0020886,Orion Redwood Asset Management,PE,GB,1982,161,Y,REF_FEED_A,2022-02-09 20:48:06
INV0005328,Vertex Omega Private Equity,VC,LU,2020,8396,Y,REF_FEED_B,24-Jul-2022 10:50:07
INV0001435,Apex Capital Partners,VC,NO,2001,1441,Y,MANUAL,01/28/2023 11:14:22
INV0009878,Jubilee Southpoint Group,VC,CN,1964,2969,Y,MANUAL,2022-12-09 07:33:55
INV0020253,Insight Redwood Capital Partners,VC,US,1952,1889,Y,MANUAL,2024-04-29 13:01:41
INV0000265,Keystone Noble Management,PE,NL,1990,7296,Y,REF_FEED_A,2023-09-08 04:37:23
INV0008325,Sirius Titan Private Equity,VC,SG,1995,22791,Y,REF_FEED_A,2023-09-22 08:35:12
INV0022657,Orion Majestic Private Equity,PE,NL,1987,1300,Y,REF_FEED_B,2022-11-08 21:27:05
INV0013312,Titan Phoenix Ventures,VC,IE,1966,1623,Y,REF_FEED_A,2022-08-26 15:45:59
INV0013492,Pinnacle Polaris Capital Partners,VC,CH,1952,577,Y,REF_FEED_A,2022-10-09 09:02:33
INV0019090,Midland Summit Associates,VC,DE,1976,21541,Y,REF_FEED_A,2022-03-20 23:13:26
INV0004542,Legacy Genesis Associates,PE,SG,2020,883,Y,REF_FEED_A,2023-06-25 11:09:39
INV0022530,Summit Catalyst Group,VC,AE,1998,7038,Y,REF_FEED_B,08-Oct-2022 15:08:27
INV0022018,Empire Alpha Ventures,VC,FR,1951,5198,Y,REF_FEED_B,2024-06-19 10:03:04
INV0019650,Bayshore Imperial Fund,VC,AE,1999,21449,N,REF_FEED_A,2024-01-12 21:18:21
INV0006348,Horizon Summit Capital Partners,CORP_VENTURE,CA,2012,1112,Y,REF_FEED_A,2024-11-08 17:12:46
INV0008585,Terra Royal Group,ANGEL,AU,1997,1801,Y,REF_FEED_A,2024-03-26 22:49:04
INV0013666,National Stratos Advisors,VC,FI,2012,19210,Y,REF_FEED_A,2024-12-26 14:02:02
INV0003379,Terra Bayshore Partners,VC,GB,2001,1511,Y,REF_FEED_A,2024-02-25 12:29:24
INV0005732,Noble Terra Advisors,PE,CN,1950,785,Y,REF_FEED_A,1697959837000
INV0013373,Keystone Whitehorse Growth Partners,VC,NL,1957,2738,N,MANUAL,2023-06-01 14:53:03
INV0014798,Jubilee Noble Asset Management,ANGEL,FI,1960,"27,469",Y,REF_FEED_B,14-Aug-2022 09:08:48
INV0010970,Pacific Whitehorse Fund,PE,JP,1955,2706,Y,REF_FEED_B,06-Nov-2024 11:20:34
INV0016876,Aurora Valleypoint Growth Partners,SOVEREIGN_FUND,NO,1959,544,Y,MANUAL,2023-08-23 02:23:20
INV0008621,Venture Crown Investment Partners,CORP_VENTURE,US,1994,2759,Y,REF_FEED_B,21-Jan-2024 12:38:45
INV0001438,Lighthouse Southpoint Capital,VC,BE,1956,3008,Y,REF_FEED_A,2022-02-09 16:47:37
INV0011232,Eclipse Blackridge Ventures,VC,IN,1978,12242,Y,REF_FEED_A,1730510125000
INV0019845,Sterling Kinetic Advisors,VC,CN,1999,7784,Y,REF_FEED_B,09-Feb-2023 03:14:19
INV0007961,Prime Nexus Advisors,VC,DK,1957,1688,Y,REF_FEED_B,2024-01-01 14:44:57
INV0004420,Pacific Fortune Associates,ANGEL,IN,1985,5971,Y,REF_FEED_B,2024-12-01 10:50:30
INV0015142,Frontier Eastgate Fund,VC,CN,1976,2658,Y,REF_FEED_B,08-Oct-2023 03:26:54
INV0004693,Phoenix Diamond Advisors,VC,AE,1973,1086,Y,REF_FEED_B,22-May-2024 04:38:28
INV0011637,Keystone Beta Growth Partners,PE,IN,1954,4918,Y,REF_FEED_B,11-Mar-2024 23:02:07
INV0011671,Orion Frontier Management,VC,SE,1978,7695,Y,REF_FEED_A,2022-03-05 14:52:29
INV0007442,Pinnacle Greenfield Capital Partners,ANGEL,IE,1979,3017,Y,REF_FEED_A,2022-02-12 05:33:06
INV0006256,Valleypoint Frontier Capital,HEDGE_FUND,FR,1962,862,Y,MANUAL,11/01/2024 02:40:04
INV0012697,Venture Unity Private Equity,VC,SE,1976,2417,Y,MANUAL,08/06/2024 08:47:16
INV0024926,Riverside Venture Group,VC,LU,2001,1526,Y,REF_FEED_A,2023-08-29 11:02:13
INV0024368,Blackridge Riverside Capital,VC,JP,1983,2004,Y,MANUAL,2024-11-02 16:13:13
INV0008595,Majestic Goldpoint Growth Partners,HEDGE_FUND,US,1955,1784,Y,MANUAL,2022-03-16 08:50:25
INV0023398,Fortune Midland Growth Partners,PE,GB,1955,18939,Y,REF_FEED_B,07-Mar-2022 01:16:00
INV0015086,Phoenix Northstar Investment Partners,ANGEL,NL,1995,2038,Y,REF_FEED_B,2023-09-26 10:57:28
INV0000066,Pacific Associates,VC,IN,2005,453,Y,REF_FEED_A,2022-02-11 19:30:28
INV0019786,Vertex Atlas Investment Partners,PE,SG,1969,1025,N,MANUAL,12/20/2022 15:26:57
INV0019566,Jupiter Meridian Private Equity,VC,SG,1977,2351,Y,REF_FEED_B,27-Aug-2022 04:08:01
INV0020288,Valleypoint Cascade Capital,VC,LU,2002,5371,Y,MANUAL,02/12/2022 13:42:45
INV0022475,Momentum Ascend Ventures,PE,FI,1952,4523,Y,REF_FEED_B,19-Dec-2022 22:59:29
INV0006186,Crown Bayshore Capital,CORP_VENTURE,DE,1981,4186,N,REF_FEED_A,2023-06-02 00:07:54
INV0014833,Bayshore Global Asset Management,VC,CH,1974,4928,Y,REF_FEED_B,20-Jun-2022 02:32:43
INV0017284,Noble Bluerock Private Equity,CORP_VENTURE,CH,1976,6822,Y,REF_FEED_A,2023-03-18 22:06:23
INV0019391,Fortune Phoenix Management,VC,,1999,1860,Y,MANUAL,2022-08-16 01:07:40
INV0020969,Fusion Jupiter Advisors,PE,DK,2014,730,Y,REF_FEED_B,13-Aug-2023 07:52:49
INV0002866,Titan National Asset Management,HEDGE_FUND,JP,1968,2199,Y,REF_FEED_B,21-Jan-2023 07:27:38
INV0013557,Whitehorse Guardian Investment Partners,ANGEL,JP,1999,4860,Y,REF_FEED_B,2023-08-31 10:26:15
INV0020420,Eclipse Sirius Private Equity,VC,NL,1992,1786,Y,MANUAL,11/02/2022 23:36:46
INV0018984,Synergy Aurora Capital Partners,VC,IE,1973,3166,Y,REF_FEED_A,2023-09-15 03:03:10
INV0018276,Beacon Polaris Ventures,PE,FI,2021,$894,Y,REF_FEED_A,2023-11-16 14:49:19
INV0005114,Lakefront Vector Fund,CORP_VENTURE,LU,1992,152327,Y,MANUAL,2022-05-15 15:26:11
INV0004409,Nexus Jupiter Asset Management,,FI,1987,2654,Y,REF_FEED_B,14-Jul-2022 18:50:23
INV0013427,Beacon Valleypoint Investment Partners,VC,DE,2002,2230,Y,MANUAL,2022-06-23 05:50:22
INV0006026,Harbor Delta Capital,PE,CH,1967,3823,N,REF_FEED_B,2023-04-20 15:35:49
INV0020345,Summit Aurora Management,PE,NO,2008,2979,Y,REF_FEED_A,2022-10-14 05:31:20
INV0009884,Vector Imperial Equity,PE,NO,1995,3029,Y,REF_FEED_A,2024-11-11 03:31:42
INV0015238,Whitehorse Pacific Growth Partners,VC,GB,1959,11521,Y,REF_FEED_B,30-Sep-2024 18:27:17
INV0006891,Meridian Venture Partners,CORP_VENTURE,JP,1994,878,Y,REF_FEED_B,18-Jun-2024 03:45:51
INV0011848,Lakefront Guardian Private Equity,PE,CH,2014,6034,Y,REF_FEED_A,2024-10-03 00:17:39
INV0007513,Equity Lakefront Ventures,SOVEREIGN_FUND,FR,1961,1196,Y,REF_FEED_A,2022-10-25 06:15:01
INV0001422,Apex Atlas Holdings,CORP_VENTURE,AU,1978,2868,N,REF_FEED_A,2024-12-18 22:58:57
INV0024061,Synergy Evergreen Ventures,VC,FI,2021,1136,Y,REF_FEED_A,2022-06-03 20:29:59
INV0014706,Omega Terra Group,VC,CA,1951,1328,Y,REF_FEED_B,11-Aug-2023 08:57:43
INV0024112,Goldpoint Matrix Holdings,SOVEREIGN_FUND,AE,1960,4141,Y,REF_FEED_B,21-Aug-2023 11:10:59
INV0022507,Nova Global Investment Partners,VC,CN,1977,1727,Y,REF_FEED_A,2023-09-09 21:45:09
INV0008001,Beta Lakefront Capital Partners,ANGEL,CN,1967,18048,Y,REF_FEED_A,2024-01-06 07:07:22
INV0007103,Apex Crown Private Equity,PE,FI,2001,6658,Y,MANUAL,2024-09-26 01:06:57
INV0004350,Coastal Pacific Fund,VC,DK,2018,82457,Y,REF_FEED_B,12-Jul-2024 10:50:56
INV0001661,Valleypoint Pinnacle Investment Partners,ANGEL,CH,1959,9367,Y,MANUAL,2024-06-28 06:12:16
INV0000074,Regal Investment Partners,PE,DK,2009,2616,Y,REF_FEED_B,2024-12-22 08:35:25
INV0001844,Vector Management,ANGEL,US,2006,15512,Y,REF_FEED_A,2024-06-29 01:52:24
INV0000771,Nova Investment Partners,ANGEL,BE,1967,4738,Y,MANUAL,2022-06-03 17:57:52
INV0011229,Majestic Synergy Capital,PE,NO,1987,4736,Y,REF_FEED_A,2024-04-06 18:29:16
INV0021121,Frontier Unity Investment Partners,VC,SG,1988,1796,Y,MANUAL,2022-11-03 16:59:47
INV0015565,Orion Greenfield Management,PE,CN,1963,3255,Y,MANUAL,2024-08-27 22:36:57
INV0001286,Kings Investments,ANGEL,AU,1999,1185,Y,REF_FEED_A,2023-12-18 04:56:02
INV0009437,Valleypoint Diamond Management,CORP_VENTURE,DK,1977,3901,Y,REF_FEED_A,2023-08-09 06:49:38
INV0019776,Alpha Highland Group,VC,NL,2018,725,N,REF_FEED_B,08-Aug-2024 08:27:49
INV0012496,Diamond Global Ventures,ANGEL,CA,2014,6524,Y,MANUAL,2024-06-29 19:48:54
INV0014823,Unity Alpha Group,PE,DE,1991,14197,Y,REF_FEED_A,2024-03-24 01:10:06
INV0001942,Highland Partners,VC,FR,1952,8960,Y,REF_FEED_A,2024-04-13 09:05:00
INV0023542,Spectrum Beacon Group,HEDGE_FUND,LU,1997,"1,613",Y,REF_FEED_B,2023-05-19 03:50:45
INV0020739,Equity Cascade Growth Partners,VC,JP,2002,2766,N,REF_FEED_B,01-Mar-2022 13:58:51
INV0021878,Phoenix Catalyst Associates,PE,CA,1964,10923,Y,REF_FEED_B,12-Aug-2022 23:49:58
INV0008266,Greenfield Majestic Ventures,VC,CA,2018,5487,Y,REF_FEED_A,2023-01-06 03:20:02
INV0003398,Valleypoint Northbridge Growth Partners,SOVEREIGN_FUND,IN,1993,1473,N,REF_FEED_B,20-Apr-2024 18:38:38
INV0013407,Diamond Synergy Equity,CORP_VENTURE,DE,1963,1590,Y,REF_FEED_B,18-Jan-2022 01:16:11
INV0024116,Terra Riverside Private Equity,HEDGE_FUND,GB,2012,366,Y,REF_FEED_B,2023-04-30 04:42:29
INV0012385,Global Stellar Advisors,ANGEL,IN,1970,2159,Y,REF_FEED_A,2023-01-28 10:58:10
INV0016073,Blackridge Horizon Management,VC,CN,1962,7571,Y,REF_FEED_B,27-Dec-2024 20:30:02
INV0011824,Matrix Eastgate Investment Partners,PE,CA,1952,2227,Y,REF_FEED_A,2023-08-08 23:56:07
INV0017699,Granite Goldpoint Capital Partners,VC,FI,2012,7748,Y,REF_FEED_A,2023-01-09 05:48:56
INV0009680,Sterling Coastal Investment Partners,CORP_VENTURE,JP,1989,1023,Y,REF_FEED_B,28-Nov-2023 19:18:28
INV0005065,Majestic Keystone Capital Partners,CORP_VENTURE,JP,1992,1039,Y,MANUAL,2024-03-14 01:32:29
INV0012580,Majestic National Partners,CORP_VENTURE,CA,1965,1435,Y,REF_FEED_B,24-Jun-2022 08:04:08
INV0024422,Southpoint Fusion Investments,VC,GB,2006,2675,Y,REF_FEED_A,2024-05-13 12:29:47
INV0015000,Vector Delta Associates,ANGEL,AU,1979,2032,Y,REF_FEED_A,2023-10-27 00:07:40
INV0004028,Synergy Pinnacle Asset Management,ANGEL,SG,2004,846,Y,MANUAL,16/01/2024 10:50:11
INV0010769,Silverstone Oakwood Associates,VC,,1990,2075,Y,MANUAL,2022-06-17 11:53:39
INV0021891,Jupiter Capital Fund,VC,SE,1973,6867,Y,REF_FEED_B,04-Oct-2024 00:38:54
INV0021914,Horizon Stellar Equity,ANGEL,IE,2003,3330,Y,REF_FEED_A,2023-08-21 11:28:33
INV0008975,Venture Coastal Holdings,VC,CH,1988,1950,Y,REF_FEED_B,29-Jul-2023 15:21:28
INV0005898,Stratos Pacific Fund,PE,SE,1956,4686,Y,REF_FEED_B,29-Dec-2023 19:09:09
INV0019425,Eclipse Sapphire Equity,VC,FR,1999,6447,Y,REF_FEED_B,03-Mar-2022 08:51:42
INV0003964,Ascend Zenith Growth Partners,SOVEREIGN_FUND,BE,1951,2261,Y,REF_FEED_A,2022-03-23 00:45:39
INV0003938,Orion Sirius Private Equity,CORP_VENTURE,US,2000,1252,Y,REF_FEED_B,21-Feb-2024 20:21:22
INV0015479,Terra Stellar Fund,PE,CH,1999,3219,Y,REF_FEED_B,16-Dec-2023 14:33:57
INV0018527,Stellar Lowland Private Equity,PE,FR,2020,"4,889",Y,REF_FEED_A,2023-02-23 07:04:21
INV0016419,National Nexus Partners,VC,SE,1974,$1326,Y,REF_FEED_A,1689991489000
INV0001111,Frontier Holdings,VC,CA,2015,456,Y,REF_FEED_B,25-Dec-2024 07:56:26
INV0004415,Northbridge Regal Capital Partners,ANGEL,CA,1986,1081,Y,REF_FEED_A,2023-12-08 14:20:08
INV0022109,Ascend Eclipse Associates,VC,IE,1995,2571,Y,REF_FEED_A,2022-08-18 13:03:31
INV0009794,Sirius Synergy Capital,PE,CN,1987,865,Y,REF_FEED_B,29-Aug-2024 16:12:50
INV0023817,Pinehill Redwood Growth Partners,VC,US,2021,5014,Y,MANUAL,28/10/2024 03:17:43
INV0015151,Fortune Olympic Growth Partners,HEDGE_FUND,NO,1988,$1793,Y,REF_FEED_A,2024-09-04 18:55:22
INV0010018,Crown Sigma Investment Partners,ANGEL,CA,2007,9611,Y,MANUAL,2023-12-17 23:25:38
INV0003147,Oakwood Terra Group,VC,NO,2020,10552,N,MANUAL,06/07/2022 18:30:09
INV0001378,Vanguard Associates,ANGEL,CA,1966,4300,Y,REF_FEED_B,24-Jun-2022 06:20:27
INV0018110,Titan Coastal Associates,VC,DE,2019,734,Y,MANUAL,04/13/2023 06:51:30
INV0021552,Titan Bluerock Private Equity,ANGEL,NO,1955,6251,Y,REF_FEED_B,2023-07-27 06:30:50
INV0007508,Momentum Royal Ventures,SOVEREIGN_FUND,IN,1965,1000,Y,REF_FEED_A,2022-10-28 17:36:18
INV0000145,Apex Sirius Investment Partners,VC,FR,1960,4976,Y,MANUAL,2024-02-22 14:06:15
INV0010768,Luminous Gamma Associates,CORP_VENTURE,CN,1952,989,Y,REF_FEED_A,2024-11-03 04:44:45
INV0006193,Atlas Venture Investment Partners,VC,LU,1966,1712,Y,REF_FEED_A,2022-03-15 03:36:50
INV0009991,Omega Pacific Ventures,VC,NL,1970,4243,Y,REF_FEED_A,2023-01-03 08:42:32
INV0003515,Nexus Sapphire Ventures,ANGEL,NO,2019,6241,Y,MANUAL,07/14/2023 19:38:39
INV0024150,Jupiter Northbridge Management,ANGEL,US,1976,55884,N,MANUAL,2024-03-17 04:14:43
INV0007273,Endeavor Alpha Holdings,VC,SE,1989,3608,Y,MANUAL,2022-05-04 19:40:02
INV0006072,National Phoenix Investments,VC,FI,1980,1237,Y,REF_FEED_A,2024-05-13 05:22:23
INV0018233,Jubilee Titan Partners,VC,GB,1992,24903,N,REF_FEED_A,1690649457000
INV0019599,Kinetic Sapphire Growth Partners,VC,FR,1979,5314,Y,MANUAL,2024-03-18 13:08:41
INV0019937,Omega Redwood Capital,HEDGE_FUND,AE,1983,1603,Y,REF_FEED_A,2023-05-14 08:21:13
INV0012463,Northbridge Nexus Capital,CORP_VENTURE,AE,1963,2502,Y,REF_FEED_A,2023-06-17 17:01:12
INV0001204,Bluerock Fund,VC,SE,2014,"3,839",Y,REF_FEED_A,2022-07-22 21:28:38
INV0017881,Valleypoint Eclipse Growth Partners,CORP_VENTURE,FI,1994,"1,166",Y,REF_FEED_B,03-Mar-2024 20:05:29
INV0001831,Oakwood Cascade Private Equity,VC,LU,1969,716,Y,REF_FEED_B,18-Mar-2022 20:09:00
INV0009692,Imperial Mountainview Partners,ANGEL,NL,2015,3146,Y,MANUAL,11/04/2023 04:45:13
INV0004182,Sapphire Bayshore Holdings,VC,JP,1950,22461,N,REF_FEED_B,22-Jun-2022 23:41:43
INV0020346,Synergy Greenfield Partners,PE,BE,1984,6408,Y,REF_FEED_A,2022-06-10 22:36:59
INV0009412,Whitehorse Frontier Fund,VC,CA,1965,149,Y,REF_FEED_A,2024-11-16 02:03:44
INV0017972,Matrix Meridian Private Equity,VC,DE,2003,1813,Y,REF_FEED_B,24-Apr-2023 04:23:20
INV0005958,Kinetic Pacific Investments,VC,FI,2021,"24,929",Y,REF_FEED_A,2024-07-07 02:41:50
INV0022800,Stratos Empire Associates,HEDGE_FUND,SG,1963,4072,Y,REF_FEED_A,2022-07-27 14:21:39
INV0010241,Ignite Eastgate Capital,PE,FR,2017,"2,802",Y,REF_FEED_B,2023-12-24 15:34:48
INV0017373,Quantum Eclipse Ventures,CORP_VENTURE,IN,1964,6021,Y,REF_FEED_A,1729246778000
INV0016246,Nova Apex Investment Partners,VC,IE,1984,589,Y,REF_FEED_B,05-May-2024 14:09:44
INV0016952,Northstar Sterling Ventures,ANGEL,DE,2019,27744,N,REF_FEED_B,01-Aug-2022 06:00:06
INV0019083,Eclipse Empire Growth Partners,VC,CH,1965,1023,Y,REF_FEED_A,2022-10-31 13:55:07
INV0001056,Jupiter Capital Partners,ANGEL,LU,2020,456,Y,REF_FEED_A,1698283770000
INV0020504,Northstar Olympic Holdings,ANGEL,BE,2017,1968,Y,MANUAL,2022-01-09 07:58:32
INV0014969,Stratos Venture Ventures,PE,IE,1969,"5,110",Y,REF_FEED_A,1648548799000
INV0000595,Harbor Investment Partners,PE,NO,2008,8556,Y,REF_FEED_A,2024-06-01 17:30:21
INV0015678,Northbridge Catalyst Growth Partners,ANGEL,CN,1988,4227,Y,REF_FEED_B,2022-12-20 03:49:35
INV0001526,Nova Holdings,PE,BE,1984,1732,Y,REF_FEED_B,22-Jan-2022 01:27:11
INV0019411,Aurora Kings Advisors,VC,SG,1999,3269,Y,REF_FEED_B,16-Aug-2022 22:37:58
INV0014578,Majestic Northstar Capital Partners,PE,JP,1957,3567,Y,MANUAL,2023-02-22 00:03:56
INV0005825,Lighthouse Northbridge Fund,HEDGE_FUND,DK,2020,$1163,Y,REF_FEED_B,2023-08-23 00:13:07
INV0005155,Blackridge Mountainview Capital Partners,VC,JP,1961,493,Y,REF_FEED_A,2022-04-30 20:04:06
INV0012895,Ascend Luminous Asset Management,VC,FR,1954,$4375,N,REF_FEED_B,2023-07-19 10:59:12
INV0014127,Terra Ascend Ventures,HEDGE_FUND,CH,1985,2128,Y,REF_FEED_B,2024-07-09 01:42:42
INV0020358,Bayshore Summit Holdings,HEDGE_FUND,CN,1971,21212,Y,REF_FEED_B,19-Jun-2024 10:30:04
INV0016889,Aurora Legacy Investments,CORP_VENTURE,CN,1969,1165,Y,MANUAL,2022-04-26 13:26:20
INV0014959,Frontier Sapphire Asset Management,PE,FI,1987,211,Y,REF_FEED_A,1642268400000
INV0019697,Luminous Vector Equity,ANGEL,CA,1962,20536,Y,REF_FEED_A,2022-08-08 10:28:31
INV0019994,Granite Endeavor Group,VC,JP,2001,28883,Y,REF_FEED_B,09-Feb-2024 05:55:17
